0.5,0.007895579618391935
1.5,0.07105273594108041
2.5,0.19732715717285032
3.5,0.3866390856827451
4.5,0.6388689479991569
5.5,0.9538574303348781
6.5,1.3314055792131967
7.5,1.7712749271311452
8.5,2.2731876431806484
9.5,2.8368267085326124
10.5,3.4618361166726146
11.5,4.147821098262412
12.5,4.89434837048465
13.5,5.70094641071355
14.5,6.567105754338797
15.5,7.492279316554189
16.5,8.47588273790825
17.5,9.517294753398048
18.5,10.615857584873623
19.5,11.77087735650467
20.5,12.981624533047437
21.5,14.247334380634783
22.5,15.567207449798488
23.5,16.940410080418744
24.5,18.366074928281606
25.5,19.843301512912348
26.5,21.371156786338105
27.5,22.948675722421086
28.5,24.57486192638963
29.5,26.248688264182604
30.5,27.969097511209313
31.5,29.735003020115087
32.5,31.545289407131122
33.5,33.39881325657484
34.5,35.294403843055576
35.5,37.23086387092995
36.5,39.20697023053946
37.5,41.221474770752685
38.5,43.273105087324346
39.5,45.3605653265731
40.5,47.482537003870426
41.5,49.63767983642393
42.5,51.82463258982847
43.5,54.042013937851216
44.5,56.288423334906724
45.5,58.56244190067158
46.5,60.862633316279755
47.5,63.18754473153222
48.5,65.53570768254829
49.5,67.90563901927906
50.5,70.29584184229651
51.5,72.70480644826748
52.5,75.13101128351454
53.5,77.57292390506188
54.5,80.02900194855928
55.5,82.4976941024724
56.5,84.9774410879243
57.5,87.46667664356958
58.5,89.96382851487851
59.5,92.46731944720673
60.5,94.97556818202304
61.5,97.48699045566626
62.5,100.0
63.5,102.51300954433374
64.5,105.02443181797696
65.5,107.5326805527933
66.5,110.03617148512149
67.5,112.53332335643042
68.5,115.02255891207572
69.5,117.5023058975276
70.5,119.97099805144069
71.5,122.42707609493813
72.5,124.86898871648546
73.5,127.29519355173252
74.5,129.7041581577035
75.5,132.09436098072092
74.5,129.7041581577035
73.5,127.29519355173252
72.5,124.86898871648546
71.5,122.42707609493813
70.5,119.97099805144069
69.5,117.5023058975276
68.5,115.02255891207572
67.5,112.53332335643042
66.5,110.03617148512149
65.5,107.5326805527933
64.5,105.02443181797696
63.5,102.51300954433374
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
62.5,100.0
